grid_intervals,age,survival,standard_error,first_hit_mass,average_hazard
256,0.615234375,0.59130859375,0.0076811257349113198,0.002197265625,0.63301123465996711
256,0.62109375,0.58935546875,0.0076867314180780952,0.001953125,0.56465449908236509
256,0.626953125,0.586669921875,0.0076942349283957443,0.002685546875,0.77946298385201696
256,0.6328125,0.585205078125,0.0076982282652094496,0.00146484375,0.42666688888909826
256,0.638671875,0.5849609375,0.0076988870045081098,0.000244140625,0.07121496730358505
256,0.64453125,0.5830078125,0.0077040868926564416,0.001953125,0.57079205936593047
256,0.650390625,0.58251953125,0.0077053674309957767,0.00048828125,0.14299679652374278
256,0.65625,0.581787109375,0.0077072736790318097,0.000732421875,0.21472009542303241
256,0.662109375,0.580322265625,0.0077110338083661873,0.00146484375,0.43025232871221736
256,0.66796875,0.578369140625,0.0077159388510377562,0.001953125,0.57536225304037558
256,0.673828125,0.577880859375,0.0077171457679926043,0.00048828125,0.14414415271280059
256,0.6796875,0.57568359375,0.0077224812849597726,0.002197265625,0.650159516444626
256,0.685546875,0.573486328125,0.0077276605889748246,0.002197265625,0.65264579215417928
256,0.69140625,0.5732421875,0.0077282264381581742,0.000244140625,0.072670499997986901
256,0.697265625,0.572509765625,0.0077299124419116794,0.000732421875,0.21819734487165551
256,0.703125,0.571533203125,0.0077321335270130933,0.0009765625,0.29136441846936367
256,0.708984375,0.570556640625,0.007734323870786093,0.0009765625,0.29186269048368879
256,0.71484375,0.5693359375,0.0077370186102490952,0.001220703125,0.36553165968639584
256,0.720703125,0.568603515625,0.007738612438393134,0.000732421875,0.21969537468450065
256,0.7265625,0.56787109375,0.0077401890179433532,0.000732421875,0.21997854817814058
256,0.732421875,0.567138671875,0.0077417483594375992,0.000732421875,0.22026245259956634
256,0.73828125,0.56591796875,0.0077443089833665636,0.001220703125,0.3677369806015402
256,0.744140625,0.564697265625,0.0077468218001376498,0.001220703125,0.36853105804933489
256,0.75,0.5634765625,0.0077492868562573161,0.001220703125,0.36932857232196148
256,0.755859375,0.562744140625,0.0077507429838101069,0.000732421875,0.22198138832917783
256,0.76171875,0.562255859375,0.0077517041972894867,0.00048828125,0.14814815745087193
256,0.767578125,0.561279296875,0.0077536037452721083,0.0009765625,0.29668267648062546
